matrix_id,origin_poi_id,dest_poi_id,mode,minutes,distance_km,carbon_kg,cost,currency,bearing_deg,updated_at
ptm_b9bf3b22,poi_1559dff8,poi_3ca0d3de,cab,44,12.356,2.113,238.04,INR,40,2026-08-18T10:00:00+05:30
ptm_ea44d239,poi_1559dff8,poi_d052fde5,cab,35,9.707,1.66,193.02,INR,55,2026-08-18T10:00:00+05:30
ptm_78ca132f,poi_1559dff8,poi_6b45f5d8,cab,35,9.639,1.648,191.87,INR,27,2026-08-18T10:00:00+05:30
ptm_df00468d,poi_6b45f5d8,poi_39c95ec6,cab,26,6.741,1.153,142.60,INR,120,2026-08-18T10:00:00+05:30
ptm_8da80a67,poi_6b45f5d8,poi_c0128d7d,cab,23,5.72,0.978,125.24,INR,95,2026-08-18T10:00:00+05:30
ptm_0d83c285,poi_6b45f5d8,poi_78eecc44,walk,58,4.315,0,0.00,INR,186,2026-08-18T10:00:00+05:30
ptm_23eacf38,poi_6b45f5d8,poi_78eecc44,cab,18,4.315,0.738,101.36,INR,186,2026-08-18T10:00:00+05:30
ptm_e61da9e5,poi_6b45f5d8,poi_6949e353,cab,39,11.009,1.883,215.15,INR,171,2026-08-18T10:00:00+05:30
ptm_db5cda42,poi_6b45f5d8,poi_9e725958,cab,21,5.186,0.887,116.17,INR,28,2026-08-18T10:00:00+05:30
ptm_456ee3cd,poi_6b45f5d8,poi_7d81053b,cab,22,5.532,0.946,122.04,INR,94,2026-08-18T10:00:00+05:30
ptm_0679d95e,poi_6b45f5d8,poi_3ca0d3de,walk,49,3.651,0,0.00,INR,76,2026-08-18T10:00:00+05:30
ptm_52b04a6e,poi_6b45f5d8,poi_3ca0d3de,cab,16,3.651,0.624,90.06,INR,76,2026-08-18T10:00:00+05:30
ptm_2d942798,poi_6b45f5d8,poi_d052fde5,cab,19,4.631,0.792,106.73,INR,130,2026-08-18T10:00:00+05:30
ptm_545aa9c2,poi_6b45f5d8,poi_1559dff8,cab,35,9.639,1.648,191.87,INR,207,2026-08-18T10:00:00+05:30
ptm_faa0f4bb,poi_a6e080dd,poi_7b4e4d8d,walk,31,2.233,0,0.00,INR,90,2026-08-18T10:00:00+05:30
ptm_4f792985,poi_a6e080dd,poi_7b4e4d8d,cab,12,2.233,0.382,65.96,INR,90,2026-08-18T10:00:00+05:30
ptm_009a319c,poi_a6e080dd,poi_d607a9e8,cab,34,9.368,1.602,187.25,INR,186,2026-08-18T10:00:00+05:30
ptm_7b744bb4,poi_a6e080dd,poi_3383cc81,cab,19,4.576,0.782,105.78,INR,164,2026-08-18T10:00:00+05:30
ptm_41746b88,poi_a6e080dd,poi_84c56970,cab,24,6.076,1.039,131.29,INR,102,2026-08-18T10:00:00+05:30
ptm_f654b96b,poi_a6e080dd,poi_f5507243,walk,47,3.497,0,0.00,INR,159,2026-08-18T10:00:00+05:30
ptm_77b1956a,poi_a6e080dd,poi_f5507243,cab,16,3.497,0.598,87.45,INR,159,2026-08-18T10:00:00+05:30
ptm_65ac3ec5,poi_a6e080dd,poi_8c370a2f,cab,38,10.649,1.821,209.04,INR,130,2026-08-18T10:00:00+05:30
ptm_ae41b183,poi_a6e080dd,poi_423f2b73,walk,51,3.758,0,0.00,INR,126,2026-08-18T10:00:00+05:30
ptm_428f2ea8,poi_a6e080dd,poi_423f2b73,cab,16,3.758,0.643,91.89,INR,126,2026-08-18T10:00:00+05:30
ptm_ce22c9f3,poi_a6e080dd,poi_529792ec,walk,59,4.425,0,0.00,INR,170,2026-08-18T10:00:00+05:30
ptm_d1a1ba52,poi_a6e080dd,poi_529792ec,cab,18,4.425,0.757,103.22,INR,170,2026-08-18T10:00:00+05:30
ptm_e8264c27,poi_a6e080dd,poi_4ae9c459,cab,50,14.281,2.442,270.78,INR,153,2026-08-18T10:00:00+05:30
ptm_466f2772,poi_7b4e4d8d,poi_a6e080dd,walk,31,2.233,0,0.00,INR,270,2026-08-18T10:00:00+05:30
ptm_fc349afe,poi_7b4e4d8d,poi_a6e080dd,cab,12,2.233,0.382,65.96,INR,270,2026-08-18T10:00:00+05:30
ptm_3fb1463e,poi_7b4e4d8d,poi_d607a9e8,cab,36,9.864,1.687,195.70,INR,199,2026-08-18T10:00:00+05:30
ptm_14654867,poi_7b4e4d8d,poi_3383cc81,cab,19,4.508,0.771,104.64,INR,193,2026-08-18T10:00:00+05:30
ptm_2f24a130,poi_7b4e4d8d,poi_84c56970,walk,53,3.915,0,0.00,INR,108,2026-08-18T10:00:00+05:30
ptm_b42849bd,poi_7b4e4d8d,poi_84c56970,cab,17,3.915,0.669,94.55,INR,108,2026-08-18T10:00:00+05:30
ptm_9ab80596,poi_7b4e4d8d,poi_f5507243,walk,46,3.406,0,0.00,INR,197,2026-08-18T10:00:00+05:30
ptm_00430060,poi_7b4e4d8d,poi_f5507243,cab,15,3.406,0.582,85.90,INR,197,2026-08-18T10:00:00+05:30
ptm_9ceaab41,poi_7b4e4d8d,poi_8c370a2f,cab,33,9.062,1.55,182.05,INR,139,2026-08-18T10:00:00+05:30
ptm_8f0d8c4e,poi_7b4e4d8d,poi_423f2b73,walk,32,2.338,0,0.00,INR,159,2026-08-18T10:00:00+05:30
ptm_c3435110,poi_7b4e4d8d,poi_423f2b73,cab,12,2.338,0.4,67.74,INR,159,2026-08-18T10:00:00+05:30
ptm_4bf033dc,poi_7b4e4d8d,poi_529792ec,cab,19,4.593,0.785,106.08,INR,198,2026-08-18T10:00:00+05:30
ptm_78af501d,poi_7b4e4d8d,poi_4ae9c459,cab,47,13.424,2.295,256.20,INR,162,2026-08-18T10:00:00+05:30
ptm_a1d70769,poi_d607a9e8,poi_a6e080dd,cab,34,9.368,1.602,187.25,INR,6,2026-08-18T10:00:00+05:30
ptm_cf57bc1f,poi_d607a9e8,poi_7b4e4d8d,cab,36,9.864,1.687,195.70,INR,19,2026-08-18T10:00:00+05:30
ptm_578f04fe,poi_d607a9e8,poi_3383cc81,cab,22,5.413,0.926,120.02,INR,25,2026-08-18T10:00:00+05:30
ptm_c8141c1a,poi_d607a9e8,poi_84c56970,cab,38,10.68,1.826,209.56,INR,41,2026-08-18T10:00:00+05:30
ptm_78cf317d,poi_d607a9e8,poi_f5507243,cab,25,6.464,1.105,137.89,INR,21,2026-08-18T10:00:00+05:30
ptm_aadaec94,poi_d607a9e8,poi_8c370a2f,cab,34,9.461,1.618,188.83,INR,75,2026-08-18T10:00:00+05:30
ptm_c2a56f82,poi_d607a9e8,poi_423f2b73,cab,30,8.208,1.404,167.54,INR,30,2026-08-18T10:00:00+05:30
ptm_240c4276,poi_d607a9e8,poi_529792ec,cab,21,5.273,0.902,117.63,INR,20,2026-08-18T10:00:00+05:30
ptm_73950c03,poi_d607a9e8,poi_4ae9c459,cab,30,8.211,1.404,167.59,INR,115,2026-08-18T10:00:00+05:30
ptm_fdd21e80,poi_3383cc81,poi_a6e080dd,cab,19,4.576,0.782,105.78,INR,344,2026-08-18T10:00:00+05:30
ptm_353f8c4b,poi_3383cc81,poi_7b4e4d8d,cab,19,4.508,0.771,104.64,INR,13,2026-08-18T10:00:00+05:30
ptm_5a990a60,poi_3383cc81,poi_d607a9e8,cab,22,5.413,0.926,120.02,INR,205,2026-08-18T10:00:00+05:30
ptm_395c9705,poi_3383cc81,poi_84c56970,cab,22,5.672,0.97,124.42,INR,56,2026-08-18T10:00:00+05:30
ptm_126270c2,poi_3383cc81,poi_f5507243,walk,16,1.137,0,0.00,INR,0,2026-08-18T10:00:00+05:30
ptm_a3cae2f6,poi_3383cc81,poi_f5507243,cab,8,1.137,0.194,47.33,INR,0,2026-08-18T10:00:00+05:30
ptm_b88f972d,poi_3383cc81,poi_8c370a2f,cab,28,7.305,1.249,152.18,INR,110,2026-08-18T10:00:00+05:30
ptm_25ef1860,poi_3383cc81,poi_423f2b73,walk,39,2.853,0,0.00,INR,39,2026-08-18T10:00:00+05:30
ptm_71ef6528,poi_3383cc81,poi_423f2b73,cab,14,2.853,0.488,76.50,INR,39,2026-08-18T10:00:00+05:30
ptm_8f405f92,poi_3383cc81,poi_529792ec,walk,8,0.478,0,0.00,INR,275,2026-08-18T10:00:00+05:30
ptm_c4e83ce2,poi_3383cc81,poi_529792ec,cab,6,0.478,0.082,36.13,INR,275,2026-08-18T10:00:00+05:30
ptm_7f12e806,poi_3383cc81,poi_4ae9c459,cab,36,9.826,1.68,195.04,INR,148,2026-08-18T10:00:00+05:30
ptm_f0195a74,poi_84c56970,poi_a6e080dd,cab,24,6.076,1.039,131.29,INR,282,2026-08-18T10:00:00+05:30
ptm_3c2539f4,poi_84c56970,poi_7b4e4d8d,walk,53,3.915,0,0.00,INR,288,2026-08-18T10:00:00+05:30
ptm_546302a9,poi_84c56970,poi_7b4e4d8d,cab,17,3.915,0.669,94.55,INR,288,2026-08-18T10:00:00+05:30
ptm_0dd02be4,poi_84c56970,poi_d607a9e8,cab,38,10.68,1.826,209.56,INR,221,2026-08-18T10:00:00+05:30
ptm_40e5cf0e,poi_84c56970,poi_3383cc81,cab,22,5.672,0.97,124.42,INR,236,2026-08-18T10:00:00+05:30
ptm_e8448d0f,poi_84c56970,poi_f5507243,cab,21,5.118,0.875,115.00,INR,246,2026-08-18T10:00:00+05:30
ptm_d688bfb0,poi_84c56970,poi_8c370a2f,cab,24,6.066,1.037,131.12,INR,159,2026-08-18T10:00:00+05:30
ptm_232e6219,poi_84c56970,poi_423f2b73,walk,41,3.053,0,0.00,INR,252,2026-08-18T10:00:00+05:30
ptm_5e24043c,poi_84c56970,poi_423f2b73,cab,14,3.053,0.522,79.90,INR,252,2026-08-18T10:00:00+05:30
ptm_c4f55ca1,poi_84c56970,poi_529792ec,cab,24,6.049,1.034,130.83,INR,239,2026-08-18T10:00:00+05:30
ptm_501e7f4d,poi_84c56970,poi_4ae9c459,cab,41,11.536,1.973,224.12,INR,178,2026-08-18T10:00:00+05:30
ptm_4d1bf9da,poi_f5507243,poi_a6e080dd,walk,47,3.497,0,0.00,INR,339,2026-08-18T10:00:00+05:30
ptm_c14448f8,poi_f5507243,poi_a6e080dd,cab,16,3.497,0.598,87.45,INR,339,2026-08-18T10:00:00+05:30
ptm_26257e6c,poi_f5507243,poi_7b4e4d8d,walk,46,3.406,0,0.00,INR,17,2026-08-18T10:00:00+05:30
ptm_117fb20e,poi_f5507243,poi_7b4e4d8d,cab,15,3.406,0.582,85.90,INR,17,2026-08-18T10:00:00+05:30
ptm_6b3dfce0,poi_f5507243,poi_d607a9e8,cab,25,6.464,1.105,137.89,INR,201,2026-08-18T10:00:00+05:30
ptm_9ada4d81,poi_f5507243,poi_3383cc81,walk,16,1.137,0,0.00,INR,180,2026-08-18T10:00:00+05:30
ptm_96dedccd,poi_f5507243,poi_3383cc81,cab,8,1.137,0.194,47.33,INR,180,2026-08-18T10:00:00+05:30
ptm_cb42e7b3,poi_f5507243,poi_84c56970,cab,21,5.118,0.875,115.00,INR,66,2026-08-18T10:00:00+05:30
ptm_70f66a48,poi_f5507243,poi_8c370a2f,cab,29,7.762,1.327,159.96,INR,118,2026-08-18T10:00:00+05:30
ptm_5aae3de3,poi_f5507243,poi_423f2b73,walk,29,2.094,0,0.00,INR,59,2026-08-18T10:00:00+05:30
ptm_0abfe794,poi_f5507243,poi_423f2b73,cab,11,2.094,0.358,63.60,INR,59,2026-08-18T10:00:00+05:30
ptm_3681db94,poi_f5507243,poi_529792ec,walk,17,1.194,0,0.00,INR,204,2026-08-18T10:00:00+05:30
ptm_6d14a687,poi_f5507243,poi_529792ec,cab,8,1.194,0.204,48.29,INR,204,2026-08-18T10:00:00+05:30
ptm_a4e97cce,poi_f5507243,poi_4ae9c459,cab,39,10.807,1.848,211.71,INR,151,2026-08-18T10:00:00+05:30
ptm_e8d93b68,poi_8c370a2f,poi_a6e080dd,cab,38,10.649,1.821,209.04,INR,310,2026-08-18T10:00:00+05:30
ptm_3667c393,poi_8c370a2f,poi_7b4e4d8d,cab,33,9.062,1.55,182.05,INR,319,2026-08-18T10:00:00+05:30
ptm_83ff01aa,poi_8c370a2f,poi_d607a9e8,cab,34,9.461,1.618,188.83,INR,255,2026-08-18T10:00:00+05:30
ptm_b8e0dae6,poi_8c370a2f,poi_3383cc81,cab,28,7.305,1.249,152.18,INR,290,2026-08-18T10:00:00+05:30
ptm_bae7c6b6,poi_8c370a2f,poi_84c56970,cab,24,6.066,1.037,131.12,INR,339,2026-08-18T10:00:00+05:30
ptm_9cf0729f,poi_8c370a2f,poi_f5507243,cab,29,7.762,1.327,159.96,INR,298,2026-08-18T10:00:00+05:30
ptm_d60acc5e,poi_8c370a2f,poi_423f2b73,cab,26,6.91,1.182,145.47,INR,313,2026-08-18T10:00:00+05:30
ptm_d77172db,poi_8c370a2f,poi_529792ec,cab,29,7.769,1.328,160.07,INR,289,2026-08-18T10:00:00+05:30
ptm_e7257e8c,poi_8c370a2f,poi_4ae9c459,cab,24,6.1,1.043,131.70,INR,196,2026-08-18T10:00:00+05:30
ptm_342a2c36,poi_423f2b73,poi_a6e080dd,walk,51,3.758,0,0.00,INR,306,2026-08-18T10:00:00+05:30
ptm_fe34eef1,poi_423f2b73,poi_a6e080dd,cab,16,3.758,0.643,91.89,INR,306,2026-08-18T10:00:00+05:30
ptm_f5e123b2,poi_423f2b73,poi_7b4e4d8d,walk,32,2.338,0,0.00,INR,339,2026-08-18T10:00:00+05:30
ptm_bc5aef89,poi_423f2b73,poi_7b4e4d8d,cab,12,2.338,0.4,67.74,INR,339,2026-08-18T10:00:00+05:30
ptm_7cb6763b,poi_423f2b73,poi_d607a9e8,cab,30,8.208,1.404,167.54,INR,210,2026-08-18T10:00:00+05:30
ptm_cb7fb6ae,poi_423f2b73,poi_3383cc81,walk,39,2.853,0,0.00,INR,219,2026-08-18T10:00:00+05:30
ptm_5c937ae3,poi_423f2b73,poi_3383cc81,cab,14,2.853,0.488,76.50,INR,219,2026-08-18T10:00:00+05:30
ptm_6957d5d4,poi_423f2b73,poi_84c56970,walk,41,3.053,0,0.00,INR,72,2026-08-18T10:00:00+05:30
ptm_0026da90,poi_423f2b73,poi_84c56970,cab,14,3.053,0.522,79.90,INR,72,2026-08-18T10:00:00+05:30
ptm_82e8310e,poi_423f2b73,poi_f5507243,walk,29,2.094,0,0.00,INR,239,2026-08-18T10:00:00+05:30
ptm_73ec40df,poi_423f2b73,poi_f5507243,cab,11,2.094,0.358,63.60,INR,239,2026-08-18T10:00:00+05:30
ptm_7c27ca6b,poi_423f2b73,poi_8c370a2f,cab,26,6.91,1.182,145.47,INR,133,2026-08-18T10:00:00+05:30
ptm_cfb0fc9c,poi_423f2b73,poi_529792ec,walk,43,3.144,0,0.00,INR,226,2026-08-18T10:00:00+05:30
ptm_e5fc6104,poi_423f2b73,poi_529792ec,cab,14,3.144,0.538,81.46,INR,226,2026-08-18T10:00:00+05:30
ptm_655eeb5e,poi_423f2b73,poi_4ae9c459,cab,40,11.088,1.896,216.50,INR,162,2026-08-18T10:00:00+05:30
ptm_41116ebe,poi_529792ec,poi_a6e080dd,walk,59,4.425,0,0.00,INR,350,2026-08-18T10:00:00+05:30
ptm_d434d983,poi_529792ec,poi_a6e080dd,cab,18,4.425,0.757,103.22,INR,350,2026-08-18T10:00:00+05:30
ptm_9069e220,poi_529792ec,poi_7b4e4d8d,cab,19,4.593,0.785,106.08,INR,18,2026-08-18T10:00:00+05:30
ptm_59d9e11b,poi_529792ec,poi_d607a9e8,cab,21,5.273,0.902,117.63,INR,200,2026-08-18T10:00:00+05:30
ptm_f3d82387,poi_529792ec,poi_3383cc81,walk,8,0.478,0,0.00,INR,95,2026-08-18T10:00:00+05:30
ptm_fb8f635c,poi_529792ec,poi_3383cc81,cab,6,0.478,0.082,36.13,INR,95,2026-08-18T10:00:00+05:30
ptm_1cda0a4e,poi_529792ec,poi_84c56970,cab,24,6.049,1.034,130.83,INR,59,2026-08-18T10:00:00+05:30
ptm_631a7462,poi_529792ec,poi_f5507243,walk,17,1.194,0,0.00,INR,24,2026-08-18T10:00:00+05:30
ptm_015cce07,poi_529792ec,poi_f5507243,cab,8,1.194,0.204,48.29,INR,24,2026-08-18T10:00:00+05:30
ptm_f2394e24,poi_529792ec,poi_8c370a2f,cab,29,7.769,1.328,160.07,INR,109,2026-08-18T10:00:00+05:30
ptm_409237b5,poi_529792ec,poi_423f2b73,walk,43,3.144,0,0.00,INR,46,2026-08-18T10:00:00+05:30
ptm_c5e78d68,poi_529792ec,poi_423f2b73,cab,14,3.144,0.538,81.46,INR,46,2026-08-18T10:00:00+05:30
ptm_8bde4369,poi_529792ec,poi_4ae9c459,cab,36,10.122,1.731,200.07,INR,146,2026-08-18T10:00:00+05:30
ptm_84ef1ec6,poi_4ae9c459,poi_a6e080dd,cab,50,14.281,2.442,270.78,INR,333,2026-08-18T10:00:00+05:30
ptm_a77d534e,poi_4ae9c459,poi_7b4e4d8d,cab,47,13.424,2.295,256.20,INR,342,2026-08-18T10:00:00+05:30
ptm_b98ec6fe,poi_4ae9c459,poi_d607a9e8,cab,30,8.211,1.404,167.59,INR,295,2026-08-18T10:00:00+05:30
ptm_167ae277,poi_4ae9c459,poi_3383cc81,cab,36,9.826,1.68,195.04,INR,328,2026-08-18T10:00:00+05:30
ptm_eb7eb8f1,poi_4ae9c459,poi_84c56970,cab,41,11.536,1.973,224.12,INR,358,2026-08-18T10:00:00+05:30
ptm_c59e54f8,poi_4ae9c459,poi_f5507243,cab,39,10.807,1.848,211.71,INR,331,2026-08-18T10:00:00+05:30
ptm_e796ca39,poi_4ae9c459,poi_8c370a2f,cab,24,6.1,1.043,131.70,INR,16,2026-08-18T10:00:00+05:30
ptm_80727875,poi_4ae9c459,poi_423f2b73,cab,40,11.088,1.896,216.50,INR,342,2026-08-18T10:00:00+05:30
ptm_4c50f762,poi_4ae9c459,poi_529792ec,cab,36,10.122,1.731,200.07,INR,326,2026-08-18T10:00:00+05:30
ptm_4d6104b2,poi_4ea03993,poi_5f6b0929,cab,25,6.572,1.124,139.72,INR,91,2026-08-18T10:00:00+05:30
ptm_8c41831c,poi_4ea03993,poi_55aa9e6a,cab,43,12.143,2.076,234.43,INR,164,2026-08-18T10:00:00+05:30
ptm_30f2f710,poi_4ea03993,poi_51183123,cab,47,13.475,2.304,257.07,INR,187,2026-08-18T10:00:00+05:30
ptm_15585ee9,poi_4ea03993,poi_a81484fe,cab,48,13.741,2.35,261.60,INR,149,2026-08-18T10:00:00+05:30
ptm_49ba0a75,poi_4ea03993,poi_047adfc6,cab,26,6.894,1.179,145.20,INR,185,2026-08-18T10:00:00+05:30
ptm_203ddc8d,poi_4ea03993,poi_fb32afcd,cab,57,16.677,2.852,311.51,INR,143,2026-08-18T10:00:00+05:30
ptm_67c6e70e,poi_4ea03993,poi_40f22ba7,cab,25,6.345,1.085,135.86,INR,141,2026-08-18T10:00:00+05:30
ptm_62bb3d71,poi_4ea03993,poi_6e34d5eb,cab,51,14.755,2.523,278.84,INR,146,2026-08-18T10:00:00+05:30
ptm_1d1bcef3,poi_4ea03993,poi_51f80251,cab,24,6.273,1.073,134.64,INR,100,2026-08-18T10:00:00+05:30
ptm_feeb62b3,poi_5f6b0929,poi_4ea03993,cab,25,6.572,1.124,139.72,INR,271,2026-08-18T10:00:00+05:30
ptm_0d71b539,poi_5f6b0929,poi_55aa9e6a,cab,43,12.042,2.059,232.72,INR,196,2026-08-18T10:00:00+05:30
ptm_39ef5455,poi_5f6b0929,poi_51183123,cab,54,15.636,2.674,293.82,INR,212,2026-08-18T10:00:00+05:30
ptm_5d939d05,poi_5f6b0929,poi_a81484fe,cab,41,11.663,1.994,226.26,INR,177,2026-08-18T10:00:00+05:30
ptm_3332e3d4,poi_5f6b0929,poi_047adfc6,cab,36,9.868,1.687,195.76,INR,227,2026-08-18T10:00:00+05:30
ptm_9d58d72c,poi_5f6b0929,poi_fb32afcd,cab,48,13.634,2.331,259.77,INR,165,2026-08-18T10:00:00+05:30
ptm_64042ff6,poi_5f6b0929,poi_40f22ba7,cab,22,5.509,0.942,121.65,INR,208,2026-08-18T10:00:00+05:30
ptm_f9a7bb33,poi_5f6b0929,poi_6e34d5eb,cab,43,12.277,2.099,236.71,INR,172,2026-08-18T10:00:00+05:30
ptm_21db027f,poi_5f6b0929,poi_51f80251,walk,15,1.049,0,0.00,INR,202,2026-08-18T10:00:00+05:30
ptm_7b9258a2,poi_5f6b0929,poi_51f80251,cab,8,1.049,0.179,45.83,INR,202,2026-08-18T10:00:00+05:30
ptm_82db3d87,poi_55aa9e6a,poi_4ea03993,cab,43,12.143,2.076,234.43,INR,344,2026-08-18T10:00:00+05:30
ptm_ca943475,poi_55aa9e6a,poi_5f6b0929,cab,43,12.042,2.059,232.72,INR,16,2026-08-18T10:00:00+05:30
ptm_48c95797,poi_55aa9e6a,poi_51183123,cab,21,5.274,0.902,117.65,INR,251,2026-08-18T10:00:00+05:30
ptm_85d77d92,poi_55aa9e6a,poi_a81484fe,walk,51,3.832,0,0.00,INR,91,2026-08-18T10:00:00+05:30
ptm_d1896cf5,poi_55aa9e6a,poi_a81484fe,cab,17,3.832,0.655,93.14,INR,91,2026-08-18T10:00:00+05:30
ptm_1cb77ae4,poi_55aa9e6a,poi_047adfc6,cab,24,6.204,1.061,133.46,INR,321,2026-08-18T10:00:00+05:30
ptm_3116c901,poi_55aa9e6a,poi_fb32afcd,cab,27,6.99,1.195,146.83,INR,103,2026-08-18T10:00:00+05:30
ptm_15b87df9,poi_55aa9e6a,poi_40f22ba7,cab,26,6.768,1.157,143.05,INR,6,2026-08-18T10:00:00+05:30
ptm_f17fb3f4,poi_55aa9e6a,poi_6e34d5eb,cab,20,4.938,0.844,111.95,INR,97,2026-08-18T10:00:00+05:30
ptm_0d8e231e,poi_55aa9e6a,poi_51f80251,cab,39,11,1.881,215.00,INR,15,2026-08-18T10:00:00+05:30
ptm_0d016404,poi_51183123,poi_4ea03993,cab,47,13.475,2.304,257.07,INR,7,2026-08-18T10:00:00+05:30
ptm_b9432e68,poi_51183123,poi_5f6b0929,cab,54,15.636,2.674,293.82,INR,32,2026-08-18T10:00:00+05:30
ptm_ea17db32,poi_51183123,poi_55aa9e6a,cab,21,5.274,0.902,117.65,INR,71,2026-08-18T10:00:00+05:30
ptm_1724e039,poi_51183123,poi_a81484fe,cab,33,8.978,1.535,180.62,INR,80,2026-08-18T10:00:00+05:30
ptm_a4d44e02,poi_51183123,poi_047adfc6,cab,25,6.591,1.127,140.04,INR,9,2026-08-18T10:00:00+05:30
ptm_964a637d,poi_51183123,poi_fb32afcd,cab,42,11.809,2.019,228.75,INR,89,2026-08-18T10:00:00+05:30
ptm_5f3836fb,poi_51183123,poi_40f22ba7,cab,37,10.145,1.735,200.47,INR,34,2026-08-18T10:00:00+05:30
ptm_8cf67da1,poi_51183123,poi_6e34d5eb,cab,36,9.964,1.704,197.38,INR,84,2026-08-18T10:00:00+05:30
ptm_a2e3d684,poi_51183123,poi_51f80251,cab,51,14.605,2.497,276.29,INR,33,2026-08-18T10:00:00+05:30
ptm_d8254f00,poi_a81484fe,poi_4ea03993,cab,48,13.741,2.35,261.60,INR,329,2026-08-18T10:00:00+05:30
ptm_7db9fd46,poi_a81484fe,poi_5f6b0929,cab,41,11.663,1.994,226.26,INR,357,2026-08-18T10:00:00+05:30
ptm_ba7b97b0,poi_a81484fe,poi_55aa9e6a,walk,51,3.832,0,0.00,INR,271,2026-08-18T10:00:00+05:30
ptm_2c9ad81b,poi_a81484fe,poi_55aa9e6a,cab,17,3.832,0.655,93.14,INR,271,2026-08-18T10:00:00+05:30
ptm_31f6593b,poi_a81484fe,poi_51183123,cab,33,8.978,1.535,180.62,INR,260,2026-08-18T10:00:00+05:30
ptm_9d1380d0,poi_a81484fe,poi_047adfc6,cab,33,9.148,1.564,183.52,INR,302,2026-08-18T10:00:00+05:30
ptm_ccf8b506,poi_a81484fe,poi_fb32afcd,walk,45,3.343,0,0.00,INR,117,2026-08-18T10:00:00+05:30
ptm_2ded29e1,poi_a81484fe,poi_fb32afcd,cab,15,3.343,0.572,84.82,INR,117,2026-08-18T10:00:00+05:30
ptm_c487f336,poi_a81484fe,poi_40f22ba7,cab,28,7.495,1.282,155.41,INR,335,2026-08-18T10:00:00+05:30
ptm_8b918941,poi_a81484fe,poi_6e34d5eb,walk,17,1.191,0,0.00,INR,116,2026-08-18T10:00:00+05:30
ptm_0331d656,poi_a81484fe,poi_6e34d5eb,cab,8,1.191,0.204,48.25,INR,116,2026-08-18T10:00:00+05:30
ptm_bee9246e,poi_a81484fe,poi_51f80251,cab,38,10.718,1.833,210.21,INR,355,2026-08-18T10:00:00+05:30
ptm_53e7dfc0,poi_047adfc6,poi_4ea03993,cab,26,6.894,1.179,145.20,INR,5,2026-08-18T10:00:00+05:30
ptm_ed0fffea,poi_047adfc6,poi_5f6b0929,cab,36,9.868,1.687,195.76,INR,47,2026-08-18T10:00:00+05:30
ptm_c08afb33,poi_047adfc6,poi_55aa9e6a,cab,24,6.204,1.061,133.46,INR,141,2026-08-18T10:00:00+05:30
ptm_0e07292b,poi_047adfc6,poi_51183123,cab,25,6.591,1.127,140.04,INR,189,2026-08-18T10:00:00+05:30
ptm_0dc78c05,poi_047adfc6,poi_a81484fe,cab,33,9.148,1.564,183.52,INR,122,2026-08-18T10:00:00+05:30
ptm_89eac2f4,poi_047adfc6,poi_fb32afcd,cab,44,12.481,2.134,240.17,INR,121,2026-08-18T10:00:00+05:30
ptm_0e3c7ca5,poi_047adfc6,poi_40f22ba7,cab,20,4.96,0.848,112.32,INR,67,2026-08-18T10:00:00+05:30
ptm_af832431,poi_047adfc6,poi_6e34d5eb,cab,37,10.333,1.767,203.66,INR,121,2026-08-18T10:00:00+05:30
ptm_1ff49b33,poi_047adfc6,poi_51f80251,cab,33,8.927,1.527,179.76,INR,49,2026-08-18T10:00:00+05:30
ptm_67c90fd6,poi_fb32afcd,poi_4ea03993,cab,57,16.677,2.852,311.51,INR,323,2026-08-18T10:00:00+05:30
ptm_e2bedcaa,poi_fb32afcd,poi_5f6b0929,cab,48,13.634,2.331,259.77,INR,345,2026-08-18T10:00:00+05:30
ptm_ee79239b,poi_fb32afcd,poi_55aa9e6a,cab,27,6.99,1.195,146.83,INR,283,2026-08-18T10:00:00+05:30
ptm_9119ffba,poi_fb32afcd,poi_51183123,cab,42,11.809,2.019,228.75,INR,269,2026-08-18T10:00:00+05:30
ptm_f2ee2dd6,poi_fb32afcd,poi_a81484fe,walk,45,3.343,0,0.00,INR,297,2026-08-18T10:00:00+05:30
ptm_7bc92b53,poi_fb32afcd,poi_a81484fe,cab,15,3.343,0.572,84.82,INR,297,2026-08-18T10:00:00+05:30
ptm_ff991738,poi_fb32afcd,poi_047adfc6,cab,44,12.481,2.134,240.17,INR,301,2026-08-18T10:00:00+05:30
ptm_b8ae545e,poi_fb32afcd,poi_40f22ba7,cab,37,10.335,1.767,203.69,INR,324,2026-08-18T10:00:00+05:30
ptm_60bdc972,poi_fb32afcd,poi_6e34d5eb,walk,30,2.152,0,0.00,INR,298,2026-08-18T10:00:00+05:30
ptm_9883865b,poi_fb32afcd,poi_6e34d5eb,cab,11,2.152,0.368,64.58,INR,298,2026-08-18T10:00:00+05:30
ptm_bbe0dae6,poi_fb32afcd,poi_51f80251,cab,45,12.811,2.191,245.78,INR,342,2026-08-18T10:00:00+05:30
ptm_136269c4,poi_40f22ba7,poi_4ea03993,cab,25,6.345,1.085,135.86,INR,321,2026-08-18T10:00:00+05:30
ptm_bd75bee9,poi_40f22ba7,poi_5f6b0929,cab,22,5.509,0.942,121.65,INR,28,2026-08-18T10:00:00+05:30
ptm_b0d72419,poi_40f22ba7,poi_55aa9e6a,cab,26,6.768,1.157,143.05,INR,186,2026-08-18T10:00:00+05:30
